mondo_id	xref	xref_source	xref_source
MONDO:0001170	EFO:0009453	MONDO:EFO	MONDO:equivalentTo
MONDO:0001126	EFO:0009454	MONDO:EFO	MONDO:equivalentTo
MONDO:0001854	EFO:0009455	MONDO:EFO	MONDO:equivalentTo
MONDO:0043233	EFO:0009456	MONDO:EFO	MONDO:equivalentTo
MONDO:0000942	EFO:0009464	MONDO:EFO	MONDO:equivalentTo
MONDO:0037847	EFO:0009477	MONDO:EFO	MONDO:equivalentTo
MONDO:0021420	EFO:0009478	MONDO:EFO	MONDO:equivalentTo
MONDO:0001735	EFO:0009481	MONDO:EFO	MONDO:equivalentTo
MONDO:0000775	EFO:0009482	MONDO:EFO	MONDO:equivalentTo
MONDO:0002657	EFO:0009483	MONDO:EFO	MONDO:equivalentTo
MONDO:0004701	EFO:0009484	MONDO:EFO	MONDO:equivalentTo
MONDO:0003615	EFO:0009487	MONDO:EFO	MONDO:equivalentTo
MONDO:0002545	EFO:0009488	MONDO:EFO	MONDO:equivalentTo
MONDO:0002782	EFO:0009489	MONDO:EFO	MONDO:equivalentTo
MONDO:0044745	EFO:0009490	MONDO:EFO	MONDO:equivalentTo
MONDO:0000004	EFO:0009491	MONDO:EFO	MONDO:equivalentTo
MONDO:0003725	EFO:0006891	MONDO:EFO	MONDO:equivalentTo
MONDO:0000226	EFO:0009556	MONDO:EFO	MONDO:equivalentTo
MONDO:0000462	EFO:0009546	MONDO:EFO	MONDO:equivalentTo
MONDO:0000471	EFO:0009568	MONDO:EFO	MONDO:equivalentTo
MONDO:0001106	EFO:1002048	MONDO:EFO	MONDO:equivalentTo
MONDO:0001221	EFO:0009545	MONDO:EFO	MONDO:equivalentTo
MONDO:0001292	EFO:0009532	MONDO:EFO	MONDO:equivalentTo
MONDO:0001371	EFO:0009563	MONDO:EFO	MONDO:equivalentTo
MONDO:0001397	EFO:0009558	MONDO:EFO	MONDO:equivalentTo
MONDO:0001564	EFO:0009535	MONDO:EFO	MONDO:equivalentTo
MONDO:0001786	EFO:0009572	MONDO:EFO	MONDO:equivalentTo
MONDO:0001824	EFO:0009562	MONDO:EFO	MONDO:equivalentTo
MONDO:0002156	EFO:0009548	MONDO:EFO	MONDO:equivalentTo
MONDO:0002263	EFO:0009549	MONDO:EFO	MONDO:equivalentTo
MONDO:0002476	EFO:0009530	MONDO:EFO	MONDO:equivalentTo
MONDO:0002869	EFO:0009551	MONDO:EFO	MONDO:equivalentTo
MONDO:0003150	EFO:0009555	MONDO:EFO	MONDO:equivalentTo
MONDO:0003330	EFO:0009571	MONDO:EFO	MONDO:equivalentTo
MONDO:0003382	EFO:0009547	MONDO:EFO	MONDO:equivalentTo
MONDO:0003394	EFO:0009540	MONDO:EFO	MONDO:equivalentTo
MONDO:0003543	EFO:0009569	MONDO:EFO	MONDO:equivalentTo
MONDO:0003628	EFO:0009564	MONDO:EFO	MONDO:equivalentTo
MONDO:0003648	EFO:0009570	MONDO:EFO	MONDO:equivalentTo
MONDO:0003749	EFO:0009544	MONDO:EFO	MONDO:equivalentTo
MONDO:0003767	EFO:0009557	MONDO:EFO	MONDO:equivalentTo
MONDO:0003803	EFO:0009531	MONDO:EFO	MONDO:equivalentTo
MONDO:0003996	EFO:0009533	MONDO:EFO	MONDO:equivalentTo
MONDO:0004785	EFO:0009536	MONDO:EFO	MONDO:equivalentTo
MONDO:0004795	EFO:0009560	MONDO:EFO	MONDO:equivalentTo
MONDO:0004868	EFO:0009534	MONDO:EFO	MONDO:equivalentTo
MONDO:0004872	EFO:0009552	MONDO:EFO	MONDO:equivalentTo
MONDO:0007691	EFO:0009538	MONDO:EFO	MONDO:equivalentTo
MONDO:0020598	EFO:0009554	MONDO:EFO	MONDO:equivalentTo
MONDO:0021146	EFO:0009550	MONDO:EFO	MONDO:equivalentTo
MONDO:0021568	EFO:0009566	MONDO:EFO	MONDO:equivalentTo
MONDO:0024270	EFO:0009561	MONDO:EFO	MONDO:equivalentTo
MONDO:0024432	EFO:0009559	MONDO:EFO	MONDO:equivalentTo
MONDO:0024571	EFO:0009528	MONDO:EFO	MONDO:equivalentTo
MONDO:0043459	EFO:0009565	MONDO:EFO	MONDO:equivalentTo
MONDO:0044343	EFO:0009537	MONDO:EFO	MONDO:equivalentTo
MONDO:0056798	EFO:0009542	MONDO:EFO	MONDO:equivalentTo
MONDO:0021839	EFO:0009567	MONDO:EFO	MONDO:equivalentTo
MONDO:0002329	EFO:0009601	MONDO:EFO	MONDO:equivalentTo
MONDO:0003105	EFO:0009602	MONDO:EFO	MONDO:equivalentTo
MONDO:0001561	EFO:0009626	MONDO:EFO	MONDO:equivalentTo
MONDO:0002008	EFO:0009604	MONDO:EFO	MONDO:equivalentTo
MONDO:0002356	EFO:0009605	MONDO:EFO	MONDO:equivalentTo
MONDO:0003004	EFO:0009606	MONDO:EFO	MONDO:equivalentTo
MONDO:0003381	EFO:0009607	MONDO:EFO	MONDO:equivalentTo
MONDO:0004298	EFO:0009608	MONDO:EFO	MONDO:equivalentTo
MONDO:0004496	EFO:0009609	MONDO:EFO	MONDO:equivalentTo
MONDO:0008481	EFO:0009610	MONDO:EFO	MONDO:equivalentTo
MONDO:0060621	EFO:0009644	MONDO:EFO	MONDO:equivalentTo
MONDO:0014857	EFO:0009645	MONDO:EFO	MONDO:equivalentTo
MONDO:0014535	EFO:0009650	MONDO:EFO	MONDO:equivalentTo
MONDO:0020600	EFO:0009657	MONDO:EFO	MONDO:equivalentTo
MONDO:0002519	EFO:0009660	MONDO:EFO	MONDO:equivalentTo
MONDO:0003781	EFO:0009661	MONDO:EFO	MONDO:equivalentTo
MONDO:0001209	EFO:0009662	MONDO:EFO	MONDO:equivalentTo
MONDO:0002183	EFO:0009666	MONDO:EFO	MONDO:equivalentTo
MONDO:0004866	EFO:0009667	MONDO:EFO	MONDO:equivalentTo
MONDO:0002776	EFO:0009668	MONDO:EFO	MONDO:equivalentTo
MONDO:0002021	EFO:0009670	MONDO:EFO	MONDO:equivalentTo
MONDO:0002467	EFO:0009672	MONDO:EFO	MONDO:equivalentTo
MONDO:0004382	EFO:0009673	MONDO:EFO	MONDO:equivalentTo
MONDO:0001176	EFO:0009674	MONDO:EFO	MONDO:equivalentTo
MONDO:0005073	EFO:0009675	MONDO:EFO	MONDO:equivalentTo
MONDO:0002081	EFO:0009676	MONDO:EFO	MONDO:equivalentTo
MONDO:0003718	EFO:0009677	MONDO:EFO	MONDO:equivalentTo
MONDO:0001143	EFO:0009678	MONDO:EFO	MONDO:equivalentTo
MONDO:0003757	EFO:0009679	MONDO:EFO	MONDO:equivalentTo
MONDO:0018667	EFO:0009680	MONDO:EFO	MONDO:equivalentTo
MONDO:0024575	EFO:0009682	MONDO:EFO	MONDO:equivalentTo
MONDO:0044013	EFO:0009683	MONDO:EFO	MONDO:equivalentTo
MONDO:0001590	EFO:0009684	MONDO:EFO	MONDO:equivalentTo
MONDO:0001593	EFO:0009685	MONDO:EFO	MONDO:equivalentTo
MONDO:0021113	EFO:0009686	MONDO:EFO	MONDO:equivalentTo
MONDO:0003117	EFO:0009687	MONDO:EFO	MONDO:equivalentTo
MONDO:0004842	EFO:0009688	MONDO:EFO	MONDO:equivalentTo
MONDO:0004184	EFO:0009689	MONDO:EFO	MONDO:equivalentTo
MONDO:0002118	EFO:0009690	MONDO:EFO	MONDO:equivalentTo
MONDO:0002643	EFO:0009691	MONDO:EFO	MONDO:equivalentTo
MONDO:0043862	EFO:0009692	MONDO:EFO	MONDO:equivalentTo
MONDO:0024883	EFO:0009709	MONDO:EFO	MONDO:equivalentTo
MONDO:0011429	EFO:0002609	MONDO:EFO	MONDO:equivalentTo
MONDO:0019432	EFO:1002020	MONDO:EFO	MONDO:equivalentTo
MONDO:0018456	EFO:0009730	MONDO:EFO	MONDO:equivalentTo
MONDO:0019435	EFO:0009731	MONDO:EFO	MONDO:equivalentTo
MONDO:0019437	EFO:0009732	MONDO:EFO	MONDO:equivalentTo
MONDO:0019436	EFO:0009733	MONDO:EFO	MONDO:equivalentTo
MONDO:0019607	EFO:0009734	MONDO:EFO	MONDO:equivalentTo
MONDO:0100073	EFO:0008555	MONDO:EFO	MONDO:equivalentTo
MONDO:0100075	EFO:0009612	MONDO:EFO	MONDO:equivalentTo
MONDO:0002908	EFO:0009406	MONDO:EFO	MONDO:equivalentTo
MONDO:0024881	EFO:0009812	MONDO:EFO	MONDO:equivalentTo
MONDO:0054573	EFO:0009904	MONDO:EFO	MONDO:equivalentTo
MONDO:0002681	EFO:0007206	MONDO:EFO	MONDO:equivalentTo
MONDO:0015074	EFO:0003841	MONDO:EFO	MONDO:equivalentTo
MONDO:0003235	EFO:0009254	MONDO:EFO	MONDO:equivalentTo
MONDO:0002082	EFO:0003769	MONDO:EFO	MONDO:equivalentTo
MONDO:0003046	EFO:0003835	MONDO:EFO	MONDO:equivalentTo
MONDO:0017858	EFO:0000218	MONDO:EFO	MONDO:equivalentTo
MONDO:0021085	EFO:0003897	MONDO:EFO	MONDO:equivalentTo
MONDO:0021245	EFO:0003868	MONDO:EFO	MONDO:equivalentTo
MONDO:0015075	EFO:0002892	MONDO:EFO	MONDO:equivalentTo
MONDO:0003847	EFO:0000508	MONDO:EFO	MONDO:equivalentTo
MONDO:0043230	EFO:1001291	MONDO:EFO	MONDO:equivalentTo
MONDO:0100086	EFO:0010238	MONDO:EFO	MONDO:equivalentTo
MONDO:0100081	EFO:0008568	MONDO:EFO	MONDO:equivalentTo
MONDO:0005413	EFO:0004608	MONDO:EFO	MONDO:equivalentTo
MONDO:0002515	EFO:0010284	MONDO:EFO	MONDO:equivalentTo
MONDO:0002051	EFO:0010285	MONDO:EFO	MONDO:equivalentTo
MONDO:0016743	EFO:0003851	MONDO:EFO	MONDO:equivalentTo
MONDO:0021111	EFO:0003844	MONDO:EFO	MONDO:equivalentTo
MONDO:0002889	EFO:0007408	MONDO:EFO	MONDO:equivalentTo
MONDO:0003130	EFO:0007365	MONDO:EFO	MONDO:equivalentTo
MONDO:0017827	EFO:0000760	MONDO:EFO	MONDO:equivalentTo
MONDO:0007488	EFO:0006792	MONDO:EFO	MONDO:equivalentTo
MONDO:0021240	EFO:0003871	MONDO:EFO	MONDO:equivalentTo
MONDO:0003233	EFO:0003108	MONDO:EFO	MONDO:equivalentTo
MONDO:0044014	EFO:1001403	MONDO:EFO	MONDO:equivalentTo
MONDO:0020799	EFO:1001763	MONDO:EFO	MONDO:equivalentTo
MONDO:0020804	EFO:0004193	MONDO:EFO	MONDO:equivalentTo
MONDO:0010837	EFO:0008519	MONDO:EFO	MONDO:equivalentTo
MONDO:0021239	EFO:0003846	MONDO:EFO	MONDO:equivalentTo
MONDO:0021353	EFO:0003859	MONDO:EFO	MONDO:equivalentTo
MONDO:0004609	EFO:1002022	MONDO:EFO	MONDO:equivalentTo
MONDO:0100309	EFO:0009671	MONDO:EFO	MONDO:equivalentTo
MONDO:0100347	EFO:1000852	MONDO:EFO	MONDO:equivalentTo
MONDO:0024291	EFO:0006888	MONDO:EFO	MONDO:equivalentTo
MONDO:0017288	EFO:0009068	MONDO:EFO	MONDO:equivalentTo
MONDO:0060714	EFO:0009383	MONDO:EFO	MONDO:equivalentTo
MONDO:0060715	EFO:0009384	MONDO:EFO	MONDO:equivalentTo
MONDO:0100280	EFO:0009441	MONDO:EFO	MONDO:equivalentTo
MONDO:0002400	EFO:0008997	MONDO:EFO	MONDO:equivalentTo
MONDO:0100345	EFO:1000062	MONDO:EFO	MONDO:equivalentTo
MONDO:0002807	EFO:1000849	MONDO:EFO	MONDO:equivalentTo
MONDO:0100338	EFO:0003103	MONDO:EFO	MONDO:equivalentTo
MONDO:0000646	EFO:1000116	MONDO:EFO	MONDO:equivalentTo
MONDO:0001406	EFO:0002431	MONDO:EFO	MONDO:equivalentTo
MONDO:0001416	EFO:1001331	MONDO:EFO	MONDO:equivalentTo
MONDO:0002129	EFO:1000350	MONDO:EFO	MONDO:equivalentTo
MONDO:0002352	EFO:1000354	MONDO:EFO	MONDO:equivalentTo
MONDO:0003424	EFO:1001079	MONDO:EFO	MONDO:equivalentTo
MONDO:0007564	EFO:0009082	MONDO:EFO	MONDO:equivalentTo
MONDO:0007608	EFO:0009907	MONDO:EFO	MONDO:equivalentTo
MONDO:0016093	EFO:1000140	MONDO:EFO	MONDO:equivalentTo
MONDO:0019086	EFO:0002916	MONDO:EFO	MONDO:equivalentTo
MONDO:0019467	EFO:0010580	MONDO:EFO	MONDO:equivalentTo
MONDO:0020641	EFO:0003853	MONDO:EFO	MONDO:equivalentTo
MONDO:0021228	EFO:1001767	MONDO:EFO	MONDO:equivalentTo
MONDO:0021231	EFO:1000509	MONDO:EFO	MONDO:equivalentTo
MONDO:0021243	EFO:0003873	MONDO:EFO	MONDO:equivalentTo
MONDO:0021331	EFO:1000460	MONDO:EFO	MONDO:equivalentTo
MONDO:0021451	EFO:1000107	MONDO:EFO	MONDO:equivalentTo
MONDO:0002173	EFO:0009619	MONDO:EFO	MONDO:equivalentTo
MONDO:0043959	EFO:1001831	MONDO:EFO	MONDO:equivalentTo
MONDO:0008828	EFO:0009028	MONDO:EFO	MONDO:equivalentTo
MONDO:0015912	EFO:0009646	MONDO:EFO	MONDO:equivalentTo
MONDO:0007294	EFO:1000855	MONDO:EFO	MONDO:equivalentTo
MONDO:0018891	EFO:0009385	MONDO:EFO	MONDO:equivalentTo
MONDO:0019316	EFO:1001229	MONDO:EFO	MONDO:equivalentTo
MONDO:0019023	EFO:1000886	MONDO:EFO	MONDO:equivalentTo
MONDO:0005721	EFO:0007226	MONDO:EFO	MONDO:equivalentTo
MONDO:0030918	EFO:0009152	MONDO:EFO	MONDO:equivalentTo
MONDO:0030919	EFO:0009165	MONDO:EFO	MONDO:equivalentTo
MONDO:0000618	EFO:0009780	MONDO:EFO	MONDO:equivalentTo
MONDO:0700081	EFO:1000644	MONDO:EFO	MONDO:equivalentTo
MONDO:8000010	EFO:0002689	MONDO:EFO	MONDO:equivalentTo
MONDO:0021184	EFO:1001303	MONDO:EFO	MONDO:equivalentTo
MONDO:0011014	EFO:0009052	MONDO:EFO	MONDO:equivalentTo
MONDO:0700092	EFO:0010642	MONDO:EFO	MONDO:equivalentTo
MONDO:0012368	EFO:1001981	MONDO:EFO	MONDO:equivalentTo
MONDO:0020642	EFO:0008620	MONDO:EFO	MONDO:equivalentTo
MONDO:0019165	EFO:0009029	MONDO:EFO	MONDO:equivalentTo
MONDO:0014776	EFO:0009059	MONDO:EFO	MONDO:equivalentTo
MONDO:0015967	EFO:1001511	MONDO:EFO	MONDO:equivalentTo
MONDO:0000568	EFO:0020092	MONDO:EFO	MONDO:equivalentTo
MONDO:0002009	EFO:0003761	MONDO:EFO	MONDO:equivalentTo
MONDO:0700226	EFO:1001890	MONDO:EFO	MONDO:equivalentTo
MONDO:0100313	EFO:0004236	MONDO:EFO	MONDO:equivalentTo
MONDO:0009049	EFO:0009041	MONDO:EFO	MONDO:equivalentTo
MONDO:0014960	EFO:0009158	MONDO:EFO	MONDO:equivalentTo
