?source	?entity	?property	?xrefs
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0018744>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1335110|UMLS:CN205116"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0018768>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0343068|UMLS:CN230757"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0018781>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0265336|UMLS:CN205136"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0018829>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN776926|UMLS:C2931870"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0018854>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN205163|UMLS:C4510896"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0018861>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4305104|UMLS:CN205183"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0018881>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3463824|UMLS:C0033027"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0018885>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN205236|UMLS:C4305000"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0018901>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4021133|UMLS:C1960469"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0018919>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0242292|UMLS:C0016065"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0018922>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN205305|UMLS:C1264008"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0018937>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN205330|UMLS:C0026706"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0018950>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0268600|UMLS:CN239165"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0018957>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3178970|UMLS:CN226268|UMLS:C1997249"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0018983>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0392060|UMLS:CN205421|UMLS:C0040381"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0018984>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN205422|UMLS:C0029307"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0018988>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN205427|UMLS:C1096100"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019003>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4048306|UMLS:CN073359"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019005>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0687120|UMLS:C2939174"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019006>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4273714|UMLS:C1868672|UMLS:CN536255"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019012>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1275078|UMLS:CN229565"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019018>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1739395|UMLS:CN205479"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019037>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0038868|UMLS:CN205522"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019046>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0023520|UMLS:CN228461"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019050>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0019045|UMLS:C1960031"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019079>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN205570|UMLS:C4024957"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019092>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN205590|UMLS:C0745261"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019107>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1849387|UMLS:C0272052"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019118>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0154860|UMLS:C0854723"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019122>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4518469|UMLS:CN227574|UMLS:C0242459"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019123>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3806403|UMLS:CN205644|UMLS:CN181337"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019146>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3266863|UMLS:CN181681"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019148>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0043208|UMLS:CN438428"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019151>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4302876|UMLS:CN205696"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019158>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C2882252|UMLS:CN205710"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019160>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN205712|UMLS:C4275078"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019164>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN205719|UMLS:C4304514"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019168>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1704275|UMLS:C0041188"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019171>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0035828|UMLS:C1141890"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019187>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN776842|UMLS:C3495488"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019192>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN536246|UMLS:CN205772"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019194>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4329999|UMLS:CN227583"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019200>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4072872|UMLS:C0035334"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019207>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1853564|UMLS:C4303593"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019218>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN544763|UMLS:CN231736"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019220>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN043592|UMLS:CN227587"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019260>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN205864|UMLS:C0022797"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019308>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C2673610|UMLS:C2673609"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019309>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4304724|UMLS:CN205949"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019321>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4275075|UMLS:CN205977"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019322>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0263316|UMLS:CN205981"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019346>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0023806|UMLS:CN206021"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019349>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0175695|UMLS:CN239475"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019350>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0037889|UMLS:CN206031"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019353>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1855465|UMLS:C0271093"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019355>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0085253|UMLS:CN206037"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019366>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C2931872|UMLS:CN206051"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019370>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN206058|UMLS:C3873472"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019371>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN206062|UMLS:C1456240"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019374>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1847114|UMLS:C4511633"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019378>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0014053|UMLS:C0276379"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019388>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN206083|UMLS:C4510867"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019395>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN206094|UMLS:C1997362"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019396>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3872695|UMLS:CN206095"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019399>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0751919|UMLS:CN206101"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019413>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN206143|UMLS:C4274732"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019428>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4305134|UMLS:CN206186"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019433>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C2931171|UMLS:C3898105"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019439>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0221014|UMLS:C3536715"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019448>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4273988|UMLS:CN206220"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019451>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0474856|UMLS:C0023481"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019458>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0221292|UMLS:C0023437"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019467>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1301363|UMLS:CN206246"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019468>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C2363142|UMLS:C0023494"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019469>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1955861|UMLS:C1522378"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019483>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN206264|UMLS:C1334749"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019493>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4275152|UMLS:CN206280"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019496>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0003650|UMLS:C0206754|UMLS:CN206284"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019524>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN206343|UMLS:C3838860"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019538>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C2242785|UMLS:C0541719|UMLS:CN206365"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019557>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0024145|UMLS:CN239336"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019588>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1846647|UMLS:CN206424"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019604>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN206457|UMLS:C4510369"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019606>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4510006|UMLS:CN206459"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019617>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4275064|UMLS:CN206468"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019621>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN206472|UMLS:C3872848"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019623>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0019243|UMLS:CN239191"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019625>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0392775|UMLS:CN118826"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019640>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0238506|UMLS:CN227669"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019643>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN776908|UMLS:C4273962"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019668>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1142432|UMLS:C4076724"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019680>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN206604|UMLS:C4511481"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019681>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0268229|UMLS:CN206605"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019716>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN206621|UMLS:C2986703"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019728>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN206635|UMLS:C1333947"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019735>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0032533|UMLS:C1527406"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019740>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C2584777|UMLS:C2584778"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019751>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3890737|UMLS:C3267073"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019753>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3898582|UMLS:CN206685"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019755>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN206687|UMLS:C1302790"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019759>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN227686|UMLS:C0014588"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019784>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN206727|UMLS:C4305140"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019828>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN206776|UMLS:C4053775"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019873>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4512053|UMLS:CN206808"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019957>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN206879|UMLS:C0346407|UMLS:C1882278"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019975>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0030783|UMLS:C4317126"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019978>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN776872|UMLS:C0265205"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0019995>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN206931|UMLS:C4273673"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0020214>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C2063478|UMLS:CN227822"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0020321>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0856823|UMLS:C1282947|UMLS:C0280141"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0020349>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3890941|UMLS:CN207196"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0020371>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0271111|UMLS:CN207238"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0020381>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN207254|UMLS:C4511237"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0020458>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN207319|UMLS:C1863235"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0020467>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN776903|UMLS:C4040907"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0020469>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN207331|UMLS:C4518082"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0020470>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4518342|UMLS:CN207332"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0020478>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4304725|UMLS:CN207347"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0020491>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1848201|UMLS:C4284594"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0020501>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0019099|UMLS:C1304456"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0020502>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0043397|UMLS:C0043398|UMLS:C0043395"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0020505>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4275006|UMLS:CN207401"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0020516>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C2210965|UMLS:CN207412"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0020520>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3161104|UMLS:C1455705"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0020522>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1851801|UMLS:CN706304"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0020533>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN207435|UMLS:C0152063"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0020540>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0018413|UMLS:C0346178"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0020541>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN207442|UMLS:C0346175"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0020542>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0342515|UMLS:CN207443"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0020558>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN207468|UMLS:C1842984"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0020560>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1266184|UMLS:CN207484"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0021055>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0032580|UMLS:CN240755"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0021104>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0015696|UMLS:C2718067"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0021181>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN226819|UMLS:C0852077"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0021187>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN236649|UMLS:C0020473"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0021315>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0238301|UMLS:C0153392"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0021569>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1834653|UMLS:C0410190"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0021944>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1852271|UMLS:C2732267"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0023122>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN036094|UMLS:C2931456"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0024237>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3273225|UMLS:CN200549"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0024240>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1266066|UMLS:C1302864"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0024298>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0376286|UMLS:C1510471"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0024330>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C2827407|UMLS:C0271429"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0024532>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3714941|UMLS:CN034490"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0024570>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4479229|UMLS:CN240514"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0024623>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0029896|UMLS:C0395797"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0024892>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0333572|UMLS:C1706802"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0030914>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN593636|UMLS:C2931130"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0043370>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0948387|UMLS:C0271738"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0044343>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0410606|UMLS:C0158262"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0044777>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN753759|UMLS:CN757793"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0044792>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1842036|UMLS:C1318558"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0100211>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4510411|UMLS:C1855548"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0100215>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3150910|UMLS:CN248515"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0100245>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0019050|UMLS:C0024790"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0100249>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN205000|UMLS:C2936419"
