id	subject	predicate	object	relation	knowledge_source
urn:uuid:992c0d35-3ba9-4445-be30-38e00366eb16	MONDO:0000334	biolink:subclass_of	MONDO:0006869	rdfs:subClassOf	mondo-rare.json
urn:uuid:b5867985-7a27-4413-85ab-cf7a5195c6cc	MONDO:0000335	biolink:subclass_of	MONDO:0004944	rdfs:subClassOf	mondo-rare.json
urn:uuid:404ba4df-1a62-40f9-bb34-7a86ffd5ba83	MONDO:0000336	biolink:subclass_of	MONDO:0004944	rdfs:subClassOf	mondo-rare.json
urn:uuid:d93608a7-ec16-4637-aaf5-b21690258487	MONDO:0000339	biolink:subclass_of	MONDO:0000341	rdfs:subClassOf	mondo-rare.json
urn:uuid:9dc32057-c412-46b8-8a28-766ff89ce4f3	MONDO:0000340	biolink:subclass_of	MONDO:0000341	rdfs:subClassOf	mondo-rare.json
urn:uuid:0d3c3b1f-60e9-4567-8c00-fe87bde394c5	MONDO:0000341	biolink:subclass_of	MONDO:0017373	rdfs:subClassOf	mondo-rare.json
urn:uuid:d3115eea-d2b5-47c3-bb4b-d1f65e9d32f8	MONDO:0000351	biolink:subclass_of	MONDO:0004736	rdfs:subClassOf	mondo-rare.json
urn:uuid:90a6fc1e-0c86-43fb-b715-36e28af18c6b	MONDO:0000351	biolink:subclass_of	MONDO:0019222	rdfs:subClassOf	mondo-rare.json
urn:uuid:fabe820a-246d-4ad3-8d64-31dbd236b2f0	MONDO:0000351	biolink:subclass_of	MONDO:0037938	rdfs:subClassOf	mondo-rare.json
urn:uuid:1cb6a6ce-2c7c-4cc4-bd36-722a3c3332fc	MONDO:0000355	biolink:subclass_of	MONDO:0019950	rdfs:subClassOf	mondo-rare.json
urn:uuid:5b0d6ed1-b206-4f08-a9c0-dbe376c83bde	MONDO:0000355	biolink:subclass_of	MONDO:0019952	rdfs:subClassOf	mondo-rare.json
urn:uuid:048726ae-561c-4cfb-8187-f9108b67fdfd	MONDO:0000358	biolink:subclass_of	MONDO:0003847	rdfs:subClassOf	mondo-rare.json
urn:uuid:47a19c08-47e1-4c30-83f4-2235cf42046b	MONDO:0000358	biolink:subclass_of	MONDO:0023369	rdfs:subClassOf	mondo-rare.json
urn:uuid:d9f03f62-e26c-46c2-b6ae-44ab9e8ace6d	MONDO:0000359	biolink:subclass_of	MONDO:0000812	rdfs:subClassOf	mondo-rare.json
urn:uuid:95db9619-6111-4706-aa58-183dbb431459	MONDO:0000359	biolink:subclass_of	MONDO:0003847	rdfs:subClassOf	mondo-rare.json
urn:uuid:81d73058-306d-4229-8b35-c74f060f822c	MONDO:0000359	biolink:subclass_of	MONDO:0018234	rdfs:subClassOf	mondo-rare.json
urn:uuid:0d8c520a-10e9-4633-8cb6-06cff4c6e739	MONDO:0000365	biolink:subclass_of	MONDO:0020366	rdfs:subClassOf	mondo-rare.json
urn:uuid:97f8b62b-5928-47c2-9029-932bb7d4e34a	MONDO:0000367	biolink:subclass_of	MONDO:0024271	rdfs:subClassOf	mondo-rare.json
urn:uuid:6353f3a8-6421-4a7f-a09a-a28f8b631786	MONDO:0000367	biolink:subclass_of	MONDO:0042488	rdfs:subClassOf	mondo-rare.json
urn:uuid:de3bf79c-b1a3-4709-816a-265f07c53438	MONDO:0000368	biolink:subclass_of	MONDO:0018076	rdfs:subClassOf	mondo-rare.json
urn:uuid:5c4c44e0-31e9-4fcc-8d1f-e7aacb67dcf6	MONDO:0000369	biolink:subclass_of	MONDO:0000368	rdfs:subClassOf	mondo-rare.json
urn:uuid:3affdf10-b2f5-4385-8d54-089459810536	MONDO:0000372	biolink:subclass_of	MONDO:0004647	rdfs:subClassOf	mondo-rare.json
urn:uuid:9131f804-a58e-4306-9a7d-51583530952a	MONDO:0000372	biolink:subclass_of	MONDO:0021345	rdfs:subClassOf	mondo-rare.json
urn:uuid:1101577d-d582-4774-bb81-903aa752156e	MONDO:0000373	biolink:subclass_of	MONDO:0003220	rdfs:subClassOf	mondo-rare.json
urn:uuid:5fe8f582-a65f-4b61-be9b-281f850cccd4	MONDO:0000373	biolink:subclass_of	MONDO:0004647	rdfs:subClassOf	mondo-rare.json
urn:uuid:ec1dd491-9c17-4648-ad44-6468b4342750	MONDO:0000374	biolink:subclass_of	MONDO:0004715	rdfs:subClassOf	mondo-rare.json
urn:uuid:4703d468-23fc-4b8b-8a56-0152102c44ba	MONDO:0000374	biolink:subclass_of	MONDO:0005496	rdfs:subClassOf	mondo-rare.json
urn:uuid:e0af8aa0-220c-4ec8-ba53-fe7951a27c17	MONDO:0000376	biolink:subclass_of	MONDO:0004992	rdfs:subClassOf	mondo-rare.json
urn:uuid:196d705f-9955-481a-ac7a-01247a217c34	MONDO:0000376	biolink:subclass_of	MONDO:0005087	rdfs:subClassOf	mondo-rare.json
urn:uuid:6d93f17f-336d-41d7-a436-96265b369d5d	MONDO:0000377	biolink:subclass_of	MONDO:0002149	rdfs:subClassOf	mondo-rare.json
urn:uuid:9a143d26-0b4f-459a-b06e-b59e6a337eab	MONDO:0000377	biolink:subclass_of	MONDO:0006266	rdfs:subClassOf	mondo-rare.json
urn:uuid:b3eafda1-2036-4e2b-9fc7-6e4fac2e1841	MONDO:0000379	biolink:subclass_of	MONDO:0002479	rdfs:subClassOf	mondo-rare.json
urn:uuid:687e43aa-7e7b-4fb6-b525-072b0e3668c1	MONDO:0000379	biolink:subclass_of	MONDO:0005447	rdfs:subClassOf	mondo-rare.json
urn:uuid:61f7e0ab-7dac-4782-a468-ffec037e9586	MONDO:0000380	biolink:subclass_of	MONDO:0002415	rdfs:subClassOf	mondo-rare.json
urn:uuid:b4d484ad-99a1-4511-a698-0b761e0ecd72	MONDO:0000380	biolink:subclass_of	MONDO:0020669	rdfs:subClassOf	mondo-rare.json
urn:uuid:53790046-610a-422e-8f1a-b9c715acf053	MONDO:0000380	biolink:subclass_of	MONDO:0056819	rdfs:subClassOf	mondo-rare.json
urn:uuid:7d44b06a-8194-46cb-9284-f17d0a164a24	MONDO:0000381	biolink:subclass_of	MONDO:0004010	rdfs:subClassOf	mondo-rare.json
urn:uuid:99c5b437-1e4b-4aeb-b50f-4b672f60fbe4	MONDO:0000381	biolink:subclass_of	MONDO:0005221	rdfs:subClassOf	mondo-rare.json
urn:uuid:3c8086c5-7dcf-4725-9200-85081ebca9df	MONDO:0000382	biolink:subclass_of	MONDO:0005087	rdfs:subClassOf	mondo-rare.json
urn:uuid:2f7ce045-d300-43c9-93ca-cdaddd7fd513	MONDO:0000382	biolink:subclass_of	MONDO:0005165	rdfs:subClassOf	mondo-rare.json
urn:uuid:fa69fb2f-d78b-46f8-b19c-71979a2bef74	MONDO:0000383	biolink:subclass_of	MONDO:0005165	rdfs:subClassOf	mondo-rare.json
urn:uuid:b6e7c9a7-68b6-4627-97eb-2c0fff212717	MONDO:0000383	biolink:subclass_of	MONDO:0006054	rdfs:subClassOf	mondo-rare.json
urn:uuid:4f87b40a-f153-485e-9c4c-8c1d3a4f5111	MONDO:0000385	biolink:subclass_of	MONDO:0004335	rdfs:subClassOf	mondo-rare.json
urn:uuid:204ae5ba-dc7a-4bf6-a042-05d69f6eb3ba	MONDO:0000385	biolink:subclass_of	MONDO:0005165	rdfs:subClassOf	mondo-rare.json
urn:uuid:fa9b447e-3e13-4686-9e2d-102715b82dbf	MONDO:0000385	biolink:subclass_of	MONDO:0021223	rdfs:subClassOf	mondo-rare.json
urn:uuid:94987fea-c79c-45e7-acdc-06145d742a59	MONDO:0000386	biolink:subclass_of	MONDO:0024503	rdfs:subClassOf	mondo-rare.json
urn:uuid:2721970e-b066-4600-9e7a-9945ffdc8803	MONDO:0000387	biolink:subclass_of	MONDO:0001245	rdfs:subClassOf	mondo-rare.json
urn:uuid:3e67ac58-3630-406a-a06d-a78d1b814f24	MONDO:0000387	biolink:subclass_of	MONDO:0001357	rdfs:subClassOf	mondo-rare.json
urn:uuid:a3ec3793-0ecf-45a8-a6d7-3852e15a5d57	MONDO:0000389	biolink:subclass_of	MONDO:0005516	rdfs:subClassOf	mondo-rare.json
urn:uuid:927cc1de-cac3-4151-9aa7-8173c7524701	MONDO:0000390	biolink:subclass_of	MONDO:0003004	rdfs:subClassOf	mondo-rare.json
urn:uuid:d28c5cf5-ffea-4a30-b35f-4bde85b9f7a5	MONDO:0000390	biolink:subclass_of	MONDO:0020242	rdfs:subClassOf	mondo-rare.json
urn:uuid:d16fb595-4624-4418-956a-52d4496ba72a	MONDO:0000393	biolink:subclass_of	MONDO:0000408	rdfs:subClassOf	mondo-rare.json
urn:uuid:9ef6d529-cf41-4238-8c84-5f329729062d	MONDO:0000395	biolink:subclass_of	MONDO:0000408	rdfs:subClassOf	mondo-rare.json
urn:uuid:a00af1de-3bb3-46e6-a469-a55dc9b715fa	MONDO:0000396	biolink:subclass_of	MONDO:0006497	rdfs:subClassOf	mondo-rare.json
urn:uuid:483a01d7-e388-4705-bba1-d3e9c19231f0	MONDO:0000402	biolink:subclass_of	MONDO:0002120	rdfs:subClassOf	mondo-rare.json
urn:uuid:f9966f9b-9189-4f17-b496-b9a60137a83e	MONDO:0000405	biolink:subclass_of	MONDO:0005814	rdfs:subClassOf	mondo-rare.json
urn:uuid:f089179c-cf7d-4d27-b560-c42efb39c0d8	MONDO:0000405	biolink:subclass_of	MONDO:0024634	rdfs:subClassOf	mondo-rare.json
urn:uuid:e69d6211-9448-49f2-b1c7-92184458dfab	MONDO:0000407	biolink:subclass_of	MONDO:0006294	rdfs:subClassOf	mondo-rare.json
urn:uuid:8b739411-b020-4068-bb79-1431f6cf86f2	MONDO:0000407	biolink:subclass_of	MONDO:0021041	rdfs:subClassOf	mondo-rare.json
urn:uuid:c9fa4619-25ab-47f9-9b72-b649d7b62c3a	MONDO:0000408	biolink:subclass_of	MONDO:0000592	rdfs:subClassOf	mondo-rare.json
urn:uuid:d3f921f3-a102-474f-99d9-a4ce8a852fe2	MONDO:0000408	biolink:subclass_of	MONDO:0002326	rdfs:subClassOf	mondo-rare.json
urn:uuid:e6e52b34-20d7-41f2-8f7a-1a00373af512	MONDO:0000408	biolink:subclass_of	MONDO:0021699	rdfs:subClassOf	mondo-rare.json
urn:uuid:55bb02f4-baed-4b0a-a28d-cd6bcfaa353c	MONDO:0000415	biolink:subclass_of	MONDO:0015650	rdfs:subClassOf	mondo-rare.json
urn:uuid:7f730e17-e4a4-4e3b-aaac-bee78d837f30	MONDO:0000421	biolink:subclass_of	MONDO:0004736	rdfs:subClassOf	mondo-rare.json
urn:uuid:657d6188-9b61-48ef-a485-aab67c38e3e6	MONDO:0000421	biolink:subclass_of	MONDO:0045022	rdfs:subClassOf	mondo-rare.json
urn:uuid:081fdf02-d4d8-42a4-ba91-b6a34f444275	MONDO:0000425	biolink:subclass_of	MONDO:0003847	rdfs:subClassOf	mondo-rare.json
urn:uuid:43db118c-83a4-46e7-9210-8462ce13e5f7	MONDO:0000426	biolink:subclass_of	MONDO:0000429	rdfs:subClassOf	mondo-rare.json
urn:uuid:1c714a08-b053-4778-bdc6-18088e0f4883	MONDO:0000428	biolink:subclass_of	MONDO:0003847	rdfs:subClassOf	mondo-rare.json
urn:uuid:4d905b67-e7f5-43c7-9ceb-348370b6aec1	MONDO:0000429	biolink:subclass_of	MONDO:0003847	rdfs:subClassOf	mondo-rare.json
urn:uuid:eeee6f5a-ff83-4313-91dc-8d586661d674	MONDO:0000430	biolink:subclass_of	MONDO:0005169	rdfs:subClassOf	mondo-rare.json
urn:uuid:d085be7c-6de9-41c0-9567-cb73b06030f0	MONDO:0000430	biolink:subclass_of	MONDO:0015760	rdfs:subClassOf	mondo-rare.json
urn:uuid:21cb638c-9375-4b03-9342-549f52231b95	MONDO:0000432	biolink:subclass_of	MONDO:0004095	rdfs:subClassOf	mondo-rare.json
urn:uuid:5227d465-b2ce-41a6-a718-16a6e504afcf	MONDO:0000437	biolink:subclass_of	MONDO:0005395	rdfs:subClassOf	mondo-rare.json
urn:uuid:a35f2b95-e153-427e-b3d3-965dacdb5882	MONDO:0000437	biolink:subclass_of	MONDO:0022687	rdfs:subClassOf	mondo-rare.json
urn:uuid:9c628b6b-c41e-4231-a414-cf7d1bc3e3e1	MONDO:0000437	biolink:subclass_of	MONDO:0100308	rdfs:subClassOf	mondo-rare.json
urn:uuid:7c13f368-5493-4ed3-a5d9-6331630928b7	MONDO:0000447	biolink:subclass_of	MONDO:0000426	rdfs:subClassOf	mondo-rare.json
urn:uuid:60446d9a-f02b-4060-b6f7-1b7a86890b74	MONDO:0000447	biolink:subclass_of	MONDO:0005154	rdfs:subClassOf	mondo-rare.json
urn:uuid:3b8198df-1d16-46d5-9149-12326e22c852	MONDO:0000448	biolink:subclass_of	MONDO:0002366	rdfs:subClassOf	mondo-rare.json
urn:uuid:8fa097e3-36b8-4ace-b1a8-129e2b5db9e1	MONDO:0000448	biolink:subclass_of	MONDO:0019496	rdfs:subClassOf	mondo-rare.json
urn:uuid:caa6cf7c-2452-4764-a1b9-ce2960769403	MONDO:0000448	biolink:subclass_of	MONDO:0021635	rdfs:subClassOf	mondo-rare.json
urn:uuid:e87ba48f-29f3-4769-bcca-bb1b23ac1868	MONDO:0000448	biolink:subclass_of	MONDO:0100545	rdfs:subClassOf	mondo-rare.json
urn:uuid:46dbd9c2-e63c-4ab8-a835-6a6141bcd35d	MONDO:0000453	biolink:subclass_of	MONDO:0000992	rdfs:subClassOf	mondo-rare.json
urn:uuid:22e6db23-f7b1-48a2-8d7b-664d2c8b33eb	MONDO:0000453	biolink:subclass_of	MONDO:0100547	rdfs:subClassOf	mondo-rare.json
urn:uuid:4277327c-ad3a-4d8c-82ca-208910d28820	MONDO:0000455	biolink:subclass_of	MONDO:0020242	rdfs:subClassOf	mondo-rare.json
urn:uuid:a3b0ad0c-98d9-46a4-9eea-a0fb40200bf9	MONDO:0000456	biolink:subclass_of	MONDO:0004736	rdfs:subClassOf	mondo-rare.json
urn:uuid:a6c28aaa-0688-47a5-8eb6-bb94e831ac0f	MONDO:0000456	biolink:subclass_of	MONDO:0019243	rdfs:subClassOf	mondo-rare.json
urn:uuid:aa11b8bc-7118-4a85-b561-cdadd731c63c	MONDO:0000456	biolink:subclass_of	MONDO:0045022	rdfs:subClassOf	mondo-rare.json
urn:uuid:d91da260-ebed-4ecf-8965-f10c407244dd	MONDO:0000457	biolink:subclass_of	MONDO:0018177	rdfs:subClassOf	mondo-rare.json
urn:uuid:1e80be32-4c53-4787-a205-065321974a84	MONDO:0000458	biolink:subclass_of	MONDO:0018177	rdfs:subClassOf	mondo-rare.json
urn:uuid:f5f55caa-df43-4d5a-846e-a907bd5ebc06	MONDO:0000459	biolink:subclass_of	MONDO:0018177	rdfs:subClassOf	mondo-rare.json
urn:uuid:50ef8769-1654-44aa-918e-09b21d2c6fdd	MONDO:0000460	biolink:subclass_of	MONDO:0018177	rdfs:subClassOf	mondo-rare.json
urn:uuid:a575fd77-7aca-41a0-a2a2-c1b88042a032	MONDO:0000462	biolink:subclass_of	MONDO:0002022	rdfs:subClassOf	mondo-rare.json
urn:uuid:7db5fae9-02b1-461e-921a-552d52169fed	MONDO:0000463	biolink:subclass_of	MONDO:0006025	rdfs:subClassOf	mondo-rare.json
urn:uuid:5810d03c-9079-423b-a468-f164af772fec	MONDO:0000465	biolink:subclass_of	MONDO:0000992	rdfs:subClassOf	mondo-rare.json
urn:uuid:a2533754-899f-4ced-be3b-2f1e2130888d	MONDO:0000465	biolink:subclass_of	MONDO:0008848	rdfs:subClassOf	mondo-rare.json
urn:uuid:e35ba29f-d706-4373-a84b-ce7e2ba466bb	MONDO:0000465	biolink:subclass_of	MONDO:0100547	rdfs:subClassOf	mondo-rare.json
urn:uuid:5355947d-7f3f-437e-aa7d-fddf9777d6c9	MONDO:0000467	biolink:subclass_of	MONDO:0000465	rdfs:subClassOf	mondo-rare.json
urn:uuid:fb8be867-682a-4198-a50f-502ce7aa997d	MONDO:0000467	biolink:subclass_of	MONDO:0007263	rdfs:subClassOf	mondo-rare.json
urn:uuid:e0f90945-8660-4752-972a-aca4a239fe51	MONDO:0000469	biolink:subclass_of	MONDO:0000992	rdfs:subClassOf	mondo-rare.json
urn:uuid:024e7e72-48df-48c3-a6fb-cb5deda595ad	MONDO:0000469	biolink:subclass_of	MONDO:0005449	rdfs:subClassOf	mondo-rare.json
urn:uuid:abd04b67-12dc-4f45-a703-044476c93dff	MONDO:0000470	biolink:subclass_of	MONDO:0005267	rdfs:subClassOf	mondo-rare.json
urn:uuid:d90bdfb1-7179-4328-8e04-0184c880b986	MONDO:0000471	biolink:subclass_of	MONDO:0002869	rdfs:subClassOf	mondo-rare.json
urn:uuid:c999f53b-5971-4552-b18c-f2322c4eea59	MONDO:0000473	biolink:subclass_of	MONDO:0005385	rdfs:subClassOf	mondo-rare.json
urn:uuid:163df79f-f676-4e37-98d7-5b6fae6d12ed	MONDO:0000474	biolink:subclass_of	MONDO:0005267	rdfs:subClassOf	mondo-rare.json
urn:uuid:46aaeb5e-a5a4-49fe-b4bb-8a97b84480a8	MONDO:0000476	biolink:subclass_of	MONDO:0015494	rdfs:subClassOf	mondo-rare.json
urn:uuid:9d018870-c297-4e5c-8d1b-44ea594ca98d	MONDO:0000477	biolink:subclass_of	MONDO:0003441	rdfs:subClassOf	mondo-rare.json
urn:uuid:97339bce-881b-4ebc-9485-7d9e33c47af6	MONDO:0000478	biolink:subclass_of	MONDO:0003441	rdfs:subClassOf	mondo-rare.json
urn:uuid:2d186cab-a4c8-400e-9565-5b869dbee99e	MONDO:0000479	biolink:subclass_of	MONDO:0003441	rdfs:subClassOf	mondo-rare.json
urn:uuid:03383d9b-ec39-4f2e-adb3-e78b2a460551	MONDO:0000480	biolink:subclass_of	MONDO:0000477	rdfs:subClassOf	mondo-rare.json
urn:uuid:f2e18ab9-86c3-412c-a821-76222570c20b	MONDO:0000480	biolink:subclass_of	MONDO:0020120	rdfs:subClassOf	mondo-rare.json
urn:uuid:e331d950-e02d-4f1e-a9ca-9e604f615355	MONDO:0000486	biolink:subclass_of	MONDO:0000477	rdfs:subClassOf	mondo-rare.json
urn:uuid:aa151fa7-40b7-405c-9946-f4ecbef7de53	MONDO:0000490	biolink:subclass_of	MONDO:0019722	rdfs:subClassOf	mondo-rare.json
urn:uuid:8d6e51f7-1bc9-4bb8-bb9d-8f8484351923	MONDO:0000494	biolink:subclass_of	MONDO:0000490	rdfs:subClassOf	mondo-rare.json
urn:uuid:897659b6-86a4-4e3e-97dc-15d3a0320b8a	MONDO:0000498	biolink:subclass_of	MONDO:0006649	rdfs:subClassOf	mondo-rare.json
urn:uuid:1dbab454-f675-4eb0-92a7-0b8944fe6709	MONDO:0000498	biolink:subclass_of	MONDO:0008538	rdfs:subClassOf	mondo-rare.json
urn:uuid:61b319fd-f02d-47d7-b807-3801e816aaf5	MONDO:0000499	biolink:subclass_of	MONDO:0006649	rdfs:subClassOf	mondo-rare.json
urn:uuid:2b10894f-578f-4878-ad07-d995e7768e59	MONDO:0000500	biolink:subclass_of	MONDO:0004631	rdfs:subClassOf	mondo-rare.json
urn:uuid:d48acfe9-a612-4ff0-bcba-9a7e505e414f	MONDO:0000500	biolink:subclass_of	MONDO:0004958	rdfs:subClassOf	mondo-rare.json
urn:uuid:3665721a-4f53-4c91-b8ef-0cb795de5ecb	MONDO:0000502	biolink:subclass_of	MONDO:0004972	rdfs:subClassOf	mondo-rare.json
urn:uuid:89bb5fe5-66e9-4a8f-b313-8e38f80883b2	MONDO:0000502	biolink:subclass_of	MONDO:0024276	rdfs:subClassOf	mondo-rare.json
urn:uuid:293b54df-05ea-4627-9705-02f2b002ec31	MONDO:0000503	biolink:subclass_of	MONDO:0003218	rdfs:subClassOf	mondo-rare.json
urn:uuid:5ef344fe-ac44-4386-a054-2ae938730eb7	MONDO:0000503	biolink:subclass_of	MONDO:0004660	rdfs:subClassOf	mondo-rare.json
urn:uuid:99d41ea4-e69a-4186-9dc0-4ad53492bc13	MONDO:0000503	biolink:subclass_of	MONDO:0005061	rdfs:subClassOf	mondo-rare.json
urn:uuid:8add3448-8a14-4339-8f59-e10d4cabd0cc	MONDO:0000507	biolink:subclass_of	MONDO:0002254	rdfs:subClassOf	mondo-rare.json
urn:uuid:ef935a6c-1cb6-49f8-95f6-01f1eb422061	MONDO:0000507	biolink:subclass_of	MONDO:0016112	rdfs:subClassOf	mondo-rare.json
urn:uuid:a59cd8a8-a715-4e86-9bee-a5b20f0c0042	MONDO:0000507	biolink:subclass_of	MONDO:0017276	rdfs:subClassOf	mondo-rare.json
urn:uuid:5fb52029-1729-4fd2-9bb5-b84e55f44d25	MONDO:0000508	biolink:subclass_of	MONDO:0001071	rdfs:subClassOf	mondo-rare.json
urn:uuid:3323e816-00e7-43ae-b521-2726dd51a85b	MONDO:0000508	biolink:subclass_of	MONDO:0002254	rdfs:subClassOf	mondo-rare.json
urn:uuid:230f559b-c599-48f1-b590-cb79e8fd5b8b	MONDO:0000509	biolink:subclass_of	MONDO:0001071	rdfs:subClassOf	mondo-rare.json
urn:uuid:5a0c4956-0dc0-45a5-9727-6b13358fd096	MONDO:0000510	biolink:subclass_of	MONDO:0005559	rdfs:subClassOf	mondo-rare.json
urn:uuid:fbe28526-93c3-4525-9036-3356791c24c8	MONDO:0000510	biolink:subclass_of	MONDO:0021179	rdfs:subClassOf	mondo-rare.json
urn:uuid:0e85923c-a0ee-40f7-9519-9d73dd04fc68	MONDO:0000513	biolink:subclass_of	MONDO:0000631	rdfs:subClassOf	mondo-rare.json
urn:uuid:93fe6186-561e-412c-b0af-e5207484745a	MONDO:0000513	biolink:subclass_of	MONDO:0017795	rdfs:subClassOf	mondo-rare.json
urn:uuid:5e58379f-5a42-4d2e-81e4-d7aacc675bd3	MONDO:0000514	biolink:subclass_of	MONDO:0002415	rdfs:subClassOf	mondo-rare.json
urn:uuid:5f022c7d-0dbb-4ede-9ca3-b45193fbc6b3	MONDO:0000514	biolink:subclass_of	MONDO:0005096	rdfs:subClassOf	mondo-rare.json
urn:uuid:9aab6efe-a3b1-4fd9-a74d-b01e080b04df	MONDO:0000515	biolink:subclass_of	MONDO:0002129	rdfs:subClassOf	mondo-rare.json
urn:uuid:697ac723-44dc-4e57-982e-2d4ec02782ef	MONDO:0000515	biolink:subclass_of	MONDO:0008977	rdfs:subClassOf	mondo-rare.json
urn:uuid:33819c37-0b04-4187-ad3a-87d886a60390	MONDO:0000516	biolink:subclass_of	MONDO:0000631	rdfs:subClassOf	mondo-rare.json
urn:uuid:e263e51a-e310-4a64-8926-b0b9072848a5	MONDO:0000516	biolink:subclass_of	MONDO:0002360	rdfs:subClassOf	mondo-rare.json
urn:uuid:20f851f2-7b6c-4523-a238-5f1a72f1703d	MONDO:0000517	biolink:subclass_of	MONDO:0007959	rdfs:subClassOf	mondo-rare.json
urn:uuid:b407f2e3-2b31-4d7d-85ed-f1e4a5da5331	MONDO:0000517	biolink:subclass_of	MONDO:0021228	rdfs:subClassOf	mondo-rare.json
urn:uuid:eaa9303b-db4a-4b28-ad76-dc51ff4fe731	MONDO:0000518	biolink:subclass_of	MONDO:0000812	rdfs:subClassOf	mondo-rare.json
urn:uuid:8d50c4ea-858b-44fb-b613-785d100ac5ef	MONDO:0000518	biolink:subclass_of	MONDO:0002894	rdfs:subClassOf	mondo-rare.json
urn:uuid:5aa85649-ebd0-4b56-8e34-41c87613d510	MONDO:0000519	biolink:subclass_of	MONDO:0002544	rdfs:subClassOf	mondo-rare.json
urn:uuid:9f8535dc-32be-4ee6-a23f-b186e8ac86f2	MONDO:0000519	biolink:subclass_of	MONDO:0002731	rdfs:subClassOf	mondo-rare.json
urn:uuid:51837f04-53ed-4740-8f0c-6883017a18f0	MONDO:0000520	biolink:subclass_of	MONDO:0001952	rdfs:subClassOf	mondo-rare.json
urn:uuid:cbb64a6b-7b97-4f51-a4b3-e45ab633115b	MONDO:0000520	biolink:subclass_of	MONDO:0004245	rdfs:subClassOf	mondo-rare.json
urn:uuid:228e0594-9f40-4e68-82d7-c55353d70f6c	MONDO:0000521	biolink:subclass_of	MONDO:0004669	rdfs:subClassOf	mondo-rare.json
urn:uuid:9d3542b5-541a-40c5-86f9-1609409642c7	MONDO:0000521	biolink:subclass_of	MONDO:0044925	rdfs:subClassOf	mondo-rare.json
urn:uuid:562e5e64-3dd4-4249-aed4-b364b8fdf688	MONDO:0000524	biolink:subclass_of	MONDO:0003113	rdfs:subClassOf	mondo-rare.json
urn:uuid:2b2f1cea-b1cc-4044-9eed-b4c89a9748c3	MONDO:0000524	biolink:subclass_of	MONDO:0015864	rdfs:subClassOf	mondo-rare.json
urn:uuid:0e52bc21-4351-4752-ae81-fea8fdd94e87	MONDO:0000525	biolink:subclass_of	MONDO:0005694	rdfs:subClassOf	mondo-rare.json
urn:uuid:3f56bc22-3486-4bfd-93de-bc860e83293d	MONDO:0000525	biolink:subclass_of	MONDO:0021271	rdfs:subClassOf	mondo-rare.json
urn:uuid:c137ee33-b3e1-46bd-b821-6463391a76a4	MONDO:0000527	biolink:subclass_of	MONDO:0005484	rdfs:subClassOf	mondo-rare.json
urn:uuid:c06d4806-0710-4fa9-8a25-88197c389c93	MONDO:0000527	biolink:subclass_of	MONDO:0024479	rdfs:subClassOf	mondo-rare.json
urn:uuid:1151dbe2-1023-4b01-9080-903147b7368d	MONDO:0000531	biolink:subclass_of	MONDO:0002806	rdfs:subClassOf	mondo-rare.json
urn:uuid:8f2e58c9-cd89-47d8-bb53-0d32da3188b1	MONDO:0000531	biolink:subclass_of	MONDO:0005616	rdfs:subClassOf	mondo-rare.json
urn:uuid:5f8693b3-374f-40e5-a081-90f44d103a10	MONDO:0000532	biolink:subclass_of	MONDO:0003438	rdfs:subClassOf	mondo-rare.json
urn:uuid:5705b4cd-9d7c-477e-8e63-a600cb71f51e	MONDO:0000532	biolink:subclass_of	MONDO:0005061	rdfs:subClassOf	mondo-rare.json
urn:uuid:e090678f-5bf6-4635-8580-d4a32c53cbee	MONDO:0000534	biolink:subclass_of	MONDO:0003036	rdfs:subClassOf	mondo-rare.json
urn:uuid:dc96a263-6abf-4dac-b823-5ef6374ff04d	MONDO:0000534	biolink:subclass_of	MONDO:0003184	rdfs:subClassOf	mondo-rare.json
urn:uuid:73d2a6c5-5319-4eab-a628-1eaa120dae62	MONDO:0000536	biolink:subclass_of	MONDO:0005517	rdfs:subClassOf	mondo-rare.json
urn:uuid:84e015f9-2982-455c-a4c7-4ef7307fc853	MONDO:0000536	biolink:subclass_of	MONDO:0010150	rdfs:subClassOf	mondo-rare.json
urn:uuid:1a48d4a1-32c1-44b6-8f6d-1f0abf38f7f3	MONDO:0000536	biolink:subclass_of	MONDO:0021345	rdfs:subClassOf	mondo-rare.json
urn:uuid:ec58394b-5904-4c22-975c-df548205c07b	MONDO:0000539	biolink:subclass_of	MONDO:0002728	rdfs:subClassOf	mondo-rare.json
urn:uuid:887edfec-f9f2-48a8-b60b-d36f2fd52715	MONDO:0000539	biolink:subclass_of	MONDO:0003939	rdfs:subClassOf	mondo-rare.json
urn:uuid:7dbaf057-ac85-4551-87f9-eadfddef7253	MONDO:0000539	biolink:subclass_of	MONDO:0005864	rdfs:subClassOf	mondo-rare.json
urn:uuid:f350b9d0-1841-4a1a-9894-c84af51caa41	MONDO:0000540	biolink:subclass_of	MONDO:0002995	rdfs:subClassOf	mondo-rare.json
urn:uuid:77bad06a-df05-4ce3-b12c-34b0db521e5d	MONDO:0000540	biolink:subclass_of	MONDO:0021533	rdfs:subClassOf	mondo-rare.json
urn:uuid:9a0eae62-4f61-48ab-a6b6-c450b20bf115	MONDO:0000541	biolink:subclass_of	MONDO:0003198	rdfs:subClassOf	mondo-rare.json
